time,t_wall,t_device_ns,x,y,z
6.381335,1775665509.095250,599616444790694576,-848,59,535
6.386335,1775665509.095250,599616444790694576,-845,56,538
6.391335,1775665509.095250,599616444790694576,-846,59,535
6.396335,1775665509.095250,599616444790694576,-843,56,534
6.401335,1775665509.095250,599616444790694576,-842,60,533
6.406335,1775665509.095250,599616444790694576,-842,60,534
6.411335,1775665509.095250,599616444790694576,-839,60,531
6.416335,1775665509.095250,599616444790694576,-838,62,532
6.421335,1775665509.095250,599616444790694576,-838,58,532
6.426335,1775665509.095250,599616444790694576,-838,60,532
6.431335,1775665509.095250,599616444790694576,-837,56,534
6.436335,1775665509.095250,599616444790694576,-838,62,532
6.441335,1775665509.095250,599616444790694576,-837,58,533
6.446335,1775665509.095250,599616444790694576,-839,56,535
6.451335,1775665509.095250,599616444790694576,-836,55,537
6.456335,1775665509.095250,599616444790694576,-840,54,534
6.461335,1775665509.095250,599616444790694576,-839,56,535
6.466335,1775665509.095250,599616444790694576,-842,57,536
6.471335,1775665509.095250,599616444790694576,-842,58,534
6.476335,1775665509.095250,599616444790694576,-843,57,537
6.481335,1775665509.095250,599616444790694576,-842,57,537
6.486335,1775665509.095250,599616444790694576,-844,58,536
